,Adjusted Close,Adjusted Close,Adjusted Close,Adjusted Close,Adjusted Close,Adjusted Close,Adjusted Close,Adjusted Close,Adjusted Close,Adjusted Close,Adjusted Close,Adjusted Close,Adjusted Close,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return
2020-03-25,59.71368408203125,13.970049858093262,27.98455238342285,45.2470703125,25.631914138793945,99.49531555175781,151.3000030517578,13.910470008850098,177.46217346191406,100.09793853759766,230.92507934570312,40.63999938964844,74.94097900390625,-0.005508918002558483,-0.0013604556394724021,0.035312627831107335,0.018851931380241105,0.03715488189242544,0.010204020768556088,-0.01368964099270864,0.06827303030777965,-0.007404675682288864,0.00027019417461660034,0.01497019923289944,0.020080302058145927,0.013606504969762012
2020-03-26,62.85600280761719,13.7702054977417,29.158666610717773,46.7354736328125,26.707561492919922,101.0414810180664,153.24000549316406,14.493186950683594,186.80735778808594,100.07990264892578,244.40878295898438,38.63999938964844,77.9190902709961,0.05262309257739317,-0.014305200223447057,0.041955798013422196,0.032895020827488075,0.0419651590708936,0.015540083045460396,0.012822223412266576,0.04189052860634912,0.05266014804094277,-0.00018018241869288687,0.058389949032325195,-0.04921259916429599,0.03973942303228539
2020-03-27,60.25361633300781,13.446648597717285,27.359477996826172,46.67965316772461,25.649404525756836,101.62126922607422,152.25,13.417403221130371,180.38253784179688,100.07990264892578,237.12887573242188,35.7599983215332,75.65811157226562,-0.041402353925916624,-0.023496882459559276,-0.06170339123910007,-0.0011943917702954554,-0.0396201265863827,0.005738120642789779,-0.006460489804721581,-0.07422685798601958,-0.03439275637942152,0.0,-0.029785784039455643,-0.07453419031074782,-0.029017005856549094
2020-03-30,61.97313690185547,13.341968536376953,28.87147331237793,47.24710464477539,26.06916618347168,100.9835205078125,152.9199981689453,13.514521598815918,186.94363403320312,100.05287170410156,244.8297882080078,33.84000015258789,77.71988677978516,0.02853804756455225,-0.007784843976520905,0.05526404106566485,0.012156291629071614,0.016365356836776535,-0.006275740532653007,0.004400644787818209,0.00723823947785962,0.036373233628415935,-0.00027009363627217287,0.03247564199762709,-0.05369122648389968,0.02725121159745325
2020-03-31,61.8466682434082,13.389549255371094,28.64340591430664,45.94476318359375,25.806814193725586,100.79020690917969,148.0500030517578,13.641526222229004,185.34716796875,100.05287170410156,241.18052673339844,33.68000030517578,77.13224029541016,-0.0020407012581523665,0.003566244281300035,-0.007899402832813207,-0.027564471325242423,-0.010063689337038717,-0.001914308370917328,-0.03184668568859872,0.009397641084403219,-0.008539825775343513,0.0,-0.014905300132469823,-0.004728127857288822,-0.007561082609912506
2020-04-01,58.592472076416016,12.970829010009766,27.722692489624023,43.75868606567383,24.495052337646484,100.046142578125,149.4499969482422,12.984103202819824,177.4718475341797,100.08357238769531,230.3262176513672,35.040000915527344,72.96884155273438,-0.05261716207871925,-0.03127216886657802,-0.03214399249297184,-0.04758055034878361,-0.05083005776040461,-0.007382307804221,0.009456223354449733,-0.048192776138046955,-0.042489564425921555,0.00030684460196739316,-0.04500491490355529,0.04038006526213023,-0.053977412385927126
2020-04-02,59.5701904296875,12.942279815673828,28.685638427734375,44.31683349609375,24.85360336303711,99.15711212158203,151.89999389648438,13.297873497009277,181.0736541748047,100.08357238769531,235.64108276367188,40.880001068115234,75.62823486328125,0.016686757165602195,-0.0022010308141372503,0.03473493559367502,0.01275512316759797,0.014637691744776138,-0.008886204241695062,0.0163934225377782,0.024165727065486475,0.02029508730916496,0.0,0.023075380503792875,0.16666666666666674,0.03644560135472252
2020-04-03,58.71408462524414,12.79953384399414,27.807161331176758,43.321475982666016,24.433837890625,98.84785461425781,152.64999389648438,12.782392501831055,178.50372314453125,100.0474624633789,232.23507690429688,47.20000076293945,74.56249237060547,-0.014371379347088875,-0.011029430186389133,-0.03062428255765337,-0.022460032337722646,-0.016889521663341345,-0.0031188635964409794,0.0049374590529023266,-0.03876416746588507,-0.014192738540486305,-0.00036079771589814236,-0.014454210698017111,0.15459881432717393,-0.014091859933031636
2020-04-06,63.83613967895508,12.970829010009766,29.673925399780273,45.879634857177734,25.920501708984375,98.66427612304688,156.8800048828125,13.611640930175781,191.265869140625,100.05646514892578,247.83346557617188,43.84000015258789,80.0804672241211,0.08723724616339679,0.01338292223009363,0.06713249318658576,0.05905059364863985,0.06084446598255422,-0.0018571823528930054,0.027710521817620126,0.06487427359361231,0.07149512498269006,8.998414677607869e-05,0.06716637675842163,-0.07118645245848754,0.07400469965635104
2020-04-07,63.09678649902344,13.208738327026367,29.378280639648438,46.372676849365234,26.0604248046875,99.64993286132812,156.0399932861328,13.970237731933594,191.1879119873047,100.10159301757812,248.08609008789062,40.720001220703125,78.47686767578125,-0.011582047154636843,0.01834187443478008,-0.009963115972989045,0.010746423630491497,0.005398163093989217,0.009990006282030617,-0.005354484768834378,0.026344861989625157,-0.0004075852825733417,0.00045102401514163226,0.001019331715881977,-0.07116785860003216,-0.02002485255052089
2020-04-08,64.71173858642578,13.256319999694824,29.58100700378418,46.26103973388672,26.35776138305664,99.17642211914062,154.64999389648438,14.46330451965332,195.24728393554688,100.0474624633789,256.4139404296875,42.959999084472656,81.56452941894531,0.025594838929354102,0.0036022874774572777,0.006900552371405411,-0.002407389934403703,0.011409506199440811,-0.004751741708109658,-0.008907968786563414,0.03529408712871507,0.021232367182877798,-0.0005407561714798614,0.033568388855846454,0.05500976907217425,0.039344864730335605
2020-04-09,65.1786880493164,13.113574028015137,30.425697326660156,46.86570358276367,27.022388458251953,99.90116882324219,158.69000244140625,14.5977783203125,195.52960205078125,100.06550598144531,260.3158874511719,39.84000015258789,83.09842681884766,0.007215838626665638,-0.010768144679894065,0.028555157800000508,0.013070693014148427,0.025215611657465997,0.007307651240240576,0.026123560972308058,0.00929758482762022,0.001445951562263792,0.0001803495823096135,0.01521737474548246,-0.07262567500874206,0.018805936978115723
2020-04-13,66.45800018310547,12.923247337341309,30.459487915039062,46.670352935791016,26.69881820678711,99.73692321777344,161.41000366210938,14.5230712890625,197.6420135498047,100.05646514892578,257.9391784667969,39.439998626708984,82.96893310546875,0.01962776748162054,-0.014513716113336073,0.0011105937200426297,-0.00416830714229377,-0.011974154392930147,-0.0016440809192067585,0.017140343933811808,-0.005117698708031915,0.010803538067217122,-9.034914110372938e-05,-0.009130095775736313,-0.010040198904289532,-0.0015583172670788903
2020-04-14,69.81432342529297,12.942279815673828,31.32107162475586,47.52617263793945,27.223522186279297,100.36503601074219,162.67999267578125,14.64260196685791,206.23770141601562,100.07453918457031,265.5465393066406,37.279998779296875,86.28569793701172,0.05050292264197154,0.0014727318788927413,0.028286217815612025,0.018337545107616204,0.019652704304297774,0.006297695704902351,0.007868093580683189,0.008230399439368652,0.04349119760432352,0.0001806383587270588,0.029492847442029735,-0.05476673231802154,0.039975985075362486
2020-04-15,69.17710876464844,12.875664710998535,30.1554012298584,47.05175018310547,26.02544403076172,99.66925048828125,161.85000610351562,14.142062187194824,203.8721466064453,100.06550598144531,259.9042053222656,35.439998626708984,84.1541976928711,-0.009127276887906821,-0.005147091982559249,-0.03721681074207328,-0.00998234085559968,-0.044008932691355085,-0.0069325489245724015,-0.005101958505246418,-0.03418380017404066,-0.011470040605226717,-9.026474864237688e-05,-0.021248004207125026,-0.049356228885117814,-0.024702822079466946
2020-04-16,69.72676849365234,12.837599754333496,30.231420516967773,46.65174865722656,25.911758422851562,99.0894546508789,161.7100067138672,13.85070514678955,207.59080505371094,100.07453918457031,261.1580810546875,34.880001068115234,86.42513275146484,0.007945688086993252,-0.0029563488580534036,0.0025209177795353366,-0.008501310245044413,-0.0043682485407657845,-0.00581719873041997,-0.0008649946516461338,-0.020602160883515852,0.018240149570034836,9.027289710283881e-05,0.0048243764692732505,-0.01580128612566345,0.026985404422507298
2020-04-17,68.78064727783203,12.989862442016602,30.940959930419922,47.275001525878906,26.84748077392578,99.30206298828125,158.57000732421875,14.291478157043457,209.57664489746094,100.07453918457031,268.21331787109375,33.68000030517578,91.1861572265625,-0.01356898127161088,0.011860681949654062,0.02347026376262762,0.013359689327653967,0.036111881556019965,0.0021456202191385554,-0.019417471147623044,0.03182314586749202,0.009566126222383398,0.0,0.027015196267002883,-0.034403690544505316,0.055088425363361226
2020-04-20,67.3530044555664,12.875664710998535,30.20608139038086,46.54941940307617,26.497676849365234,99.15711212158203,159.6999969482422,13.895529747009277,207.09429931640625,100.08357238769531,263.4880065917969,30.0,94.58259582519531,-0.020756460992564008,-0.008791296407318794,-0.02375099355972332,-0.015348114212234143,-0.01302930161329241,-0.0014596964286263114,0.007126124562213176,-0.0277052104536184,-0.011844571623280009,9.02647486424879e-05,-0.0176177354532705,-0.109263666028241,0.03724730487538763
2020-04-21,65.27110290527344,12.751951217651367,29.048856735229492,46.11219787597656,25.824304580688477,99.19577026367188,158.61000061035156,13.43981647491455,199.45265197753906,100.08357238769531,255.4876708984375,22.479999542236328,91.7040786743164,-0.030910299653617135,-0.009608318958592488,-0.03831098248711884,-0.009392631158590015,-0.02541250210366608,0.00038986756736569816,-0.006825274631933054,-0.03279567460843369,-0.03689936113206094,0.0,-0.03036318729206422,-0.2506666819254557,-0.030433898813677085
2020-04-22,67.15113830566406,12.780501365661621,29.90199089050293,46.912208557128906,26.112895965576172,98.81888580322266,161.72999572753906,13.73864459991455,205.3712921142578,100.08357238769531,261.1580810546875,20.079999923706055,93.45708465576172,0.028803487557412355,0.0022388846634493476,0.029368940851940195,0.01734922033653774,0.011175185143359245,-0.0037994005132216957,0.019670860003665247,0.02223453910682216,0.029674411836776438,0.0,0.022194457119240507,-0.10676155104100682,0.01911589982459838
2020-04-23,66.89092254638672,12.904214859008789,29.859756469726562,46.977325439453125,25.833053588867188,98.47097778320312,163.33999633789062,13.477170944213867,204.9332275390625,100.06550598144531,261.1393127441406,21.1200008392334,93.40728759765625,-0.0038750759234024157,0.009679862300203457,-0.0014124283874951127,0.0013880583397585244,-0.010716635070958547,-0.0035206632537055915,0.00995486708021609,-0.019031983380828565,-0.0021330370505318053,-0.0001805132033059209,-7.186570858186414e-05,0.0517928744760372,-0.0005328334206966545
2020-04-24,68.82201385498047,12.675821304321289,30.180736541748047,47.340126037597656,26.121641159057617,98.7415771484375,162.63999938964844,12.774923324584961,208.1651153564453,100.08357238769531,264.7792663574219,20.559999465942383,96.62444305419922,0.0288692581157719,-0.017699143821063412,0.010749587738497102,0.007722887472853879,0.011171252720769909,0.0027480113565048203,-0.004285520778353313,-0.05210645635762312,0.01577044316430709,0.00018054579420545558,0.013938742409296268,-0.026515215484780308,0.03444223185668971
2020-04-27,68.87064361572266,12.590173721313477,30.518613815307617,47.99129867553711,26.63759994506836,98.89619445800781,161.55999755859375,13.29040241241455,209.83949279785156,100.05646514892578,268.5970153808594,17.520000457763672,97.91926574707031,0.0007066018272097185,-0.006756767940442221,0.011195130148404342,0.013755194428977546,0.019752158100213135,0.0015658784681742421,-0.006640444141094992,0.04035085571414476,0.00804350641815832,-0.00027084603519667017,0.014418610172761692,-0.14785987777939713,0.013400570828074887
2020-04-28,67.75431823730469,12.704370498657227,30.645320892333984,48.68898010253906,26.78626823425293,98.92518615722656,160.83999633789062,14.10470962524414,205.8872528076172,100.08357238769531,267.3617858886719,17.040000915527344,94.891357421875,-0.016209016205028126,0.009070309899730011,0.004151796598403035,0.014537665082140938,0.005581144303208774,0.00029315282936459575,-0.004456556273727319,0.0612703203079048,-0.018834586080713422,0.00027091941264556496,-0.004598820617704891,-0.0273972334300725,-0.03092249826521909
2020-04-29,69.97970581054688,12.723403930664062,31.32107162475586,49.5447998046875,27.713254928588867,99.28273010253906,161.72999572753906,14.92648696899414,213.18817138671875,100.05646514892578,274.3609313964844,18.0,95.41926574707031,0.03284495558567824,0.0014981798593520779,0.022050698532281254,0.01757727724725555,0.034606787561044294,0.003614286302622949,0.005533445721913166,0.05826262047105257,0.035460760583966744,-0.00027084603519667017,0.02617855608851638,0.056337971413949806,0.005563291953431637
2020-04-30,71.45601654052734,13.02792739868164,30.957857131958008,48.14944076538086,27.171052932739258,100.0558090209961,158.8000030517578,14.298946380615234,213.10060119628906,100.07453918457031,271.80645751953125,19.1200008392334,93.01883697509766,0.021096269452421268,0.023934119334501514,-0.011596489965265744,-0.028163582148022392,-0.019564717217329664,0.007786640412271062,-0.018116569301821484,-0.04204208195019077,-0.00041076477114121435,0.0001806383587270588,-0.009310632763750215,0.06222226884629989,-0.02515664685929908
2020-05-01,70.30562591552734,13.06599235534668,29.783733367919922,47.302913665771484,26.567642211914062,100.22975158691406,159.77999877929688,13.708763122558594,207.09429931640625,100.07543182373047,264.6108093261719,18.860000610351562,90.4690170288086,-0.016099282897298672,0.0029217968062127397,-0.03792651923656665,-0.017581244686397768,-0.022207851948870427,0.001738455444215914,0.00617125761149806,-0.041274597606487884,-0.028185288291844635,8.919742897850469e-06,-0.026473426198280525,-0.013598337733768617,-0.027411866555283715
2020-05-04,71.30034637451172,13.018410682678223,30.27365493774414,47.070350646972656,26.445209503173828,99.47596740722656,160.33999633789062,13.94035530090332,209.50851440429688,100.0663833618164,265.3406982421875,19.670000076293945,95.05072784423828,0.014148518643152919,-0.00364164246958143,0.016449300152274082,-0.004916462872499805,-0.004608339263366457,-0.007520563183615714,0.003504803873276119,0.016893732590916866,0.011657564191093872,-9.041641638873887e-05,0.002758348828886703,0.042948008469194,0.050643976975793814
2020-05-05,72.37049865722656,12.999378204345703,30.467931747436523,47.52617263793945,26.39274024963379,99.05078887939453,161.02000427246094,14.007591247558594,211.88375854492188,100.07543182373047,267.79229736328125,21.510000228881836,97.11249542236328,0.015009075511271286,-0.0014619663487681622,0.006417355621311627,0.009683845238066313,-0.0019840740355542286,-0.004274183392371289,0.004241037483481591,0.004823115710036241,0.011337220099997491,9.042459225638844e-05,0.00923943871910704,0.09354347460351242,0.02169123398511652
2020-05-06,73.11717224121094,12.999378204345703,30.20608139038086,47.16337585449219,26.034189224243164,98.53862762451172,158.9499969482422,13.708763122558594,213.18817138671875,100.057373046875,265.97698974609375,20.850000381469727,97.60055541992188,0.010317375143715557,0.0,-0.00859429380458998,-0.007633620872673608,-0.013585214039894877,-0.0051706933450719195,-0.012855591040204617,-0.021333298475002538,0.0061562662978735805,-0.0001804516505836684,-0.006778789513594119,-0.03068339564803524,0.005025717807331853
2020-05-07,73.8735580444336,13.180190086364746,30.53550910949707,47.870357513427734,26.506425857543945,98.86719512939453,161.38999938964844,13.581761360168457,215.93336486816406,100.057373046875,269.1864929199219,20.469999313354492,97.74995422363281,0.010344844857065327,0.01390927159566746,0.010906006471303353,0.01499005629106609,0.018139095065846433,0.003334403094539251,0.015350754880484763,-0.00926427579605249,0.012876856457789021,0.0,0.012066845244364854,-0.01822547055936541,0.0015307167368889818
2020-05-08,75.63186645507812,13.199222564697266,30.932514190673828,48.68898010253906,26.952425003051758,98.9348373413086,160.4199981689453,14.209299087524414,218.89266967773438,100.0663833618164,273.6405029296875,21.469999313354492,99.17427825927734,0.023801593658003384,0.0014440215359419195,0.013001423351192143,0.01710082463624185,0.016826076359928388,0.0006841724580690656,-0.006010293229887331,0.04620444364427945,0.013704713078393826,9.005148413376851e-05,0.01654618685154685,0.04885198014381986,0.014571096702367337
2020-05-11,76.82196807861328,13.085025787353516,30.96630096435547,49.15409851074219,26.78626823425293,98.7415771484375,159.4199981689453,13.858176231384277,220.84933471679688,100.0483627319336,273.6966247558594,21.170000076293945,103.90541076660156,0.015735452254665994,-0.008651780571469536,0.001092273763243945,0.009552847630482031,-0.00616481703520233,-0.0019534089110024855,-0.006233636774804485,-0.0247107794675403,0.008938924459842346,-0.00018008675118852402,0.00020509327227147267,-0.013972950472986079,0.047705237591498584
2020-05-12,75.94403076171875,13.094542503356934,30.4932804107666,48.512229919433594,26.39274024963379,99.04113006591797,160.0399932861328,13.50705337524414,216.22540283203125,100.057373046875,268.2414245605469,20.969999313354492,101.66433715820312,-0.011428206525457951,0.0007272982230279723,-0.01527533282497473,-0.013058292406040506,-0.014691407596520545,0.003033706024668348,0.0038890673962401756,-0.02533687335747381,-0.02093704239904126,9.005959413399545e-05,-0.01993155816290615,-0.009447367133617157,-0.021568401413016636
2020-05-13,75.02706146240234,12.894698143005371,30.2398681640625,48.74480056762695,25.903013229370117,98.73189544677734,161.5800018310547,13.193281173706055,213.51918029785156,100.057373046875,263.497314453125,20.600000381469727,99.64240264892578,-0.012074277466170846,-0.015261652730542474,-0.008310429159816723,0.004794062210283778,-0.018555368469951428,-0.0031222848420127125,0.00962264814750724,-0.02323024813932928,-0.012515747450275061,0.0,-0.017685971192533123,-0.01764420333810579,-0.019888336124504913
2020-05-14,75.48799896240234,12.875664710998535,30.231420516967773,48.01920700073242,25.736858367919922,98.59660339355469,163.00999450683594,13.50705337524414,215.94313049316406,100.0663833618164,266.6506652832031,21.450000762939453,98.72606658935547,0.006143616596672841,-0.001476066503903417,-0.00027935462710670933,-0.014885558222519912,-0.0064144993471956235,-0.0013702973351259473,0.008850059782004704,0.023782726783950325,0.011352376830648936,9.005148413376851e-05,0.011967297794373222,0.041262153676187685,-0.00919624612825598
2020-05-15,75.04169464111328,12.875664710998535,30.2398681640625,48.10292434692383,25.79807472229004,98.75122833251953,163.92999267578125,13.342697143554688,217.3448486328125,100.07543182373047,267.87646484375,22.389999389648438,102.26195526123047,-0.005912255291219859,0.0,0.0002794326879209663,0.001743413759209611,0.002378548053340479,0.00156825827303253,0.0056438144895878395,-0.012168178145404163,0.006491144851180186,9.042459225638844e-05,0.004597024197351862,0.043822778241252136,0.03581514785332529
2020-05-18,76.80976104736328,12.95179557800293,31.439334869384766,49.30294418334961,27.25850486755371,99.67892456054688,162.69000244140625,14.26159381866455,221.39447021484375,100.07543182373047,276.035888671875,24.309999465942383,105.24007415771484,0.023561120450514617,0.005912771784074344,0.039665077202543086,0.024946920643973636,0.056610044004633764,0.009394275328946433,-0.007564144999551381,0.06886888499554567,0.018632240918084797,0.0,0.030459651738663718,0.08575257385588042,0.02912245212676301
2020-05-19,76.36593627929688,12.95179557800293,31.126789093017578,48.7261962890625,26.88246726989746,99.73692321777344,164.25999450683594,13.90300178527832,220.83961486816406,100.07543182373047,273.2007141113281,24.440000534057617,102.24203491210938,-0.005778233938167454,0.0,-0.00994123373365452,-0.011698041645186064,-0.013795239301765738,0.0005818547650093819,0.00965020617044443,-0.025143896113275277,-0.0025061843059641653,0.0,-0.010271036038784986,0.00534763763764623,-0.028487620040181127
2020-05-20,77.85111999511719,13.018410682678223,31.794092178344727,49.46107864379883,27.573328018188477,100.21040344238281,164.64999389648438,14.269064903259277,225.24940490722656,100.07543182373047,277.8418273925781,25.34000015258789,105.20024108886719,0.019448248632590204,0.005143310383035393,0.021438224268266692,0.015081874037052412,0.02569930584699831,0.004747291267202414,0.0023742810342795018,0.026329790043512435,0.019968292562432932,0.0,0.01698792514634051,0.03682486083730252,0.028933365609367767
2020-05-21,77.27067565917969,12.91373062133789,31.093002319335938,48.93083953857422,27.310976028442383,99.9398422241211,162.25,14.575366973876953,222.7962646484375,100.0663833618164,275.923583984375,26.600000381469727,104.37353515625,-0.0074558251181731094,-0.008040924801951066,-0.02205094754950443,-0.010720330404502598,-0.009514701655637503,-0.0026999314339382074,-0.0145763375976391,0.02146616282807101,-0.010890773539665721,-9.041641638873887e-05,-0.006904084335339178,0.04972376563909209,-0.007858403403456449
2020-05-22,77.76819610595703,12.856633186340332,30.543956756591797,48.9959602355957,27.267250061035156,99.52430725097656,163.2100067138672,14.53054141998291,223.56532287597656,100.07543182373047,276.44769287109375,25.56999969482422,105.62852478027344,0.006438670848068817,-0.004421451606185345,-0.017658171350108054,0.0013308722604308265,-0.001601040085923322,-0.004157851002132507,0.005916836449104457,-0.0030754322669461764,0.0034518452486291817,9.042459225638844e-05,0.0018994711475928128,-0.038721829769710614,0.012024021435555365
2020-05-26,77.24141693115234,13.085025787353516,31.56602668762207,50.66109848022461,28.06305503845215,100.20075988769531,160.88999938964844,15.27014446258545,222.96176147460938,100.0663833618164,279.8536376953125,25.65999984741211,103.1384506225586,-0.0067737095777169465,0.01776457317424618,0.03346226355593873,0.033985215038589534,0.029185377169889115,0.006796858530377925,-0.014214859559966153,0.050899895690425634,-0.002699709389644589,-9.041641638873887e-05,0.012320395185236421,0.003519755716153039,-0.023573879905022355
2020-05-27,77.57797241210938,12.980345726013184,31.658939361572266,51.31227111816406,28.823875427246094,100.36503601074219,161.17999267578125,15.755739212036133,224.17861938476562,100.057373046875,284.017578125,25.0,103.16834259033203,0.004357189372341752,-0.007999988921802759,0.0029434389975546704,0.012853504118029324,0.027111103468651754,0.0016394698326738233,0.0018024320171106112,0.0318002721349806,0.005457697777898174,-9.004337559426201e-05,0.014878993405191832,-0.025720960691224315,0.0002898237038950757
2020-05-28,77.61211395263672,13.008894920349121,31.78564453125,51.9820442199707,29.094980239868164,101.02216339111328,161.72000122070312,15.322436332702637,223.8865509033203,100.0663833618164,283.4935607910156,25.030000686645508,102.1324691772461,0.00044009323092364383,0.002199417098631251,0.004002192500217827,0.01305288359317136,0.009405564262389365,0.006547373532559186,0.003350344766475555,-0.02750127261578983,-0.0013028382557036533,9.005148413376851e-05,-0.001845017260705406,0.0012000274658203747,-0.010040613109384311
2020-05-29,77.53649139404297,12.999378204345703,31.371755599975586,51.544830322265625,29.173683166503906,101.25406646728516,162.91000366210938,15.322436332702637,227.16712951660156,100.0483627319336,284.7568054199219,25.8799991607666,103.14842224121094,-0.0009743654017708714,-0.0007315545295497605,-0.013021253379572051,-0.008410863871665675,0.0027050345450276847,0.00229556632314476,0.0073584122707384125,0.0,0.014652861460614952,-0.00018008675118852402,0.0044559905536532,0.033959187007717606,0.00994740528794713
2020-06-01,78.49005126953125,13.008894920349121,32.6894645690918,52.32623291015625,29.759605407714844,101.60194396972656,163.66000366210938,15.755739212036133,227.8485107421875,100.05828094482422,285.90765380859375,26.219999313354492,103.69622802734375,0.012298207699936503,0.0007320900933736052,0.042003035657884435,0.015159669417964539,0.020083931050696835,0.0034356891982585402,0.004603768848692402,0.02827898056973477,0.002999471037187007,9.913418490614667e-05,0.0040415132027300515,0.013137564281815006,0.005310849882432356
2020-06-02,78.85340881347656,12.942279815673828,33.33142852783203,52.558799743652344,30.328039169311523,101.8821792602539,162.60000610351562,16.562572479248047,229.3769073486328,100.05828094482422,288.2750244140625,27.06999969482422,105.13050079345703,0.004629345223607473,-0.005120735088042783,0.019638252482948815,0.00444455525578169,0.01910085008886986,0.002758168589872989,-0.0064768271714218395,0.051208848810823104,0.0067079508286744804,0.0,0.00828019318102502,0.03241801692331858,0.013831484456069854
2020-06-03,79.28749084472656,13.018410682678223,34.27748489379883,52.921592712402344,31.534862518310547,102.5972900390625,159.60000610351562,17.219999313354492,230.40875244140625,100.04924774169922,292.1114807128906,27.1200008392334,103.52690887451172,0.00550492410894754,0.005882338203829773,0.028383312919721737,0.006902611370873446,0.03979233020182149,0.007018997669669735,-0.01845018380928054,0.03969352194112141,0.0044984698098013975,-9.027941555361796e-05,0.013308320089907122,0.0018471054663047326,-0.015253346144481705
2020-06-04,78.60466766357422,13.151639938354492,34.226802825927734,52.32623291015625,31.58733558654785,103.36071014404297,161.27999877929688,17.294702529907227,228.79281616210938,100.04017639160156,291.34417724609375,27.5,101.67430114746094,-0.008611991297461485,0.010233910953012071,-0.0014785818746072543,-0.011249846645423611,0.0016639700968044124,0.007440938300512734,0.010526269495827023,0.004338166058740711,-0.007013345900164114,-9.066884861619329e-05,-0.0026267487499097575,0.014011768031248373,-0.017894939076142813
2020-06-05,80.8434066772461,13.180190086364746,35.164405822753906,53.079734802246094,32.52305603027344,103.00318908691406,158.00999450683594,18.079132080078125,233.32911682128906,100.04017639160156,298.8111877441406,28.8700008392334,102.5009994506836,0.02848099330759357,0.0021708431909690518,0.027393823536328465,0.014400079084301742,0.02962327864475167,-0.0034589647906895227,-0.02027532426346157,0.045356637317953696,0.019827111424536747,0.0,0.025629516843714395,0.049818212335760004,0.008130848148379943
2020-06-08,81.32139587402344,13.170673370361328,35.62898635864258,53.861141204833984,32.89035415649414,103.0708236694336,159.72000122070312,18.848613739013672,235.1397705078125,100.04017639160156,302.42303466796875,28.3700008392334,104.3934555053711,0.005912531601811821,-0.0007220469462927426,0.013211670296105371,0.014721369756256264,0.011293469035591475,0.0006566261017653119,0.010822142733466267,0.04256186942643447,0.007760084601486916,0.0,0.012087388531519139,-0.01731901577642203,0.018462805873400434
2020-06-09,83.88936614990234,13.180190086364746,35.248870849609375,53.58205795288086,32.25196075439453,103.40904998779297,161.25999450683594,18.318195343017578,236.8433380126953,100.04017639160156,300.16802978515625,28.420000076293945,104.21415710449219,0.031578039804641245,0.0007225686747978077,-0.010668715219876002,-0.005181532468682248,-0.019409745454916583,0.003281494280516606,0.00964183116931494,-0.0281409764845576,0.007244914380939216,0.0,-0.007456458749209638,0.001762398152325817,-0.0017175252989847234
2020-06-10,86.04762268066406,13.123090744018555,35.31644821166992,53.55415725708008,32.0595703125,103.9115219116211,163.57000732421875,17.772829055786133,239.68582153320312,100.04017639160156,298.4930419921875,28.43000030517578,104.3436508178711,0.025727414925333036,-0.004332209321113112,0.001917149696762488,-0.0005207096716089987,-0.005965232419809285,0.004859071076346311,0.014324773012967418,-0.029771834889801285,0.012001534619290988,0.0,-0.005580167195579189,0.0003518729364879736,0.001242573149145887
2020-06-11,81.91644287109375,12.942279815673828,33.10336685180664,51.3029670715332,30.021963119506836,103.0804672241211,162.38999938964844,16.3907470703125,227.8096160888672,100.05828094482422,281.28533935546875,26.360000610351562,98.57665252685547,-0.04801038867630025,-0.013778074987947475,-0.06266432418682444,-0.042035769039186155,-0.06355690900194955,-0.00799771451915432,-0.007214084989501601,-0.07776375843910355,-0.049549052874163224,0.00018097282387619096,-0.057648588797487355,-0.07281040002125394,-0.055269278444950665
2020-06-12,82.6236572265625,12.95179557800293,33.652408599853516,52.22390365600586,30.54666519165039,102.65528106689453,162.6199951171875,17.063112258911133,229.62025451660156,100.05828094482422,284.65380859375,26.43000030517578,99.83165740966797,0.008633362615386497,0.0007352462212706357,0.016585676934457005,0.01795094196381597,0.017477273889615397,-0.004124798506220495,0.0014163170663434865,0.04102102153820941,0.00794803335706451,0.0,0.011975274808134984,0.002655527056275142,0.012731258879688623
2020-06-15,83.6454849243164,12.875664710998535,33.834815979003906,51.653831481933594,30.83526039123535,103.21578216552734,162.3300018310547,16.76975440979004,232.41407775878906,100.04017639160156,287.311279296875,26.979999542236328,102.65039825439453,0.012367253303154468,-0.005878016414472609,0.005420336514967428,-0.010915924206418515,0.00944768267744811,0.005460031795807563,-0.0017832572551969017,-0.01719251709006886,0.012167146352437763,-0.00018094007863911354,0.009335798864780642,0.020809656856221936,0.02823493987643233
2020-06-16,85.8622817993164,12.875664710998535,34.05746841430664,52.6477165222168,31.255020141601562,102.70361328125,162.25,16.91341209411621,236.4052734375,100.04017639160156,292.8413391113281,27.639999389648438,104.23410034179688,0.026502289717200922,0.0,0.006580571782654365,0.019241264621983056,0.013612978941651033,-0.004962117939056765,-0.0004928345355281749,0.008566475144221819,0.017172779365169033,0.0,0.01924762518195111,0.02446255962231958,0.015428114399298476
2020-06-17,85.74279022216797,12.875664710998535,34.15166473388672,52.88212585449219,31.377452850341797,102.51032257080078,162.55999755859375,16.973894119262695,237.15481567382812,100.04017639160156,291.62493896484375,27.280000686645508,104.31377410888672,-0.001391665521162433,0.0,0.0027658050925625233,0.004452412141682682,0.0039172174001345095,-0.0018820244417292464,0.0019106166939522051,0.003575980104423948,0.003170581710929099,0.0,-0.004153785630729989,-0.013024555389019032,0.0007643733368309924
